irasas,R,klase,ritmas,RR_pre,RR_post,RR_vid,RR_sant,R_ecg,P_on,P_peak,P_off,QRS_on,QRS_off,T_on,T_peak,T_off,T_tipas,rastas,PR,QRS,QT,QTc,P_amp,T_amp,ST,QRS_max,QRS_min,P_yra,RR_sant_vid,RR_sant_post
209,222321.0,A,(SVTA,-1.4845628444640702,-1.382704403549155,-1.5444970607786366,0.9602400600150036,222323.0,,,,222310.0,222329.0,222364.0,222389.0,222422.0,0.0,True,,-1.3477440358915076,-1.3382162225570415,0.09684759305799638,,0.1398567353409786,0.03976839719922395,0.3538062034898808,-0.1415342051495945,0.0,0.21386840404105864,-0.09400802929640086
232,53692.0,A,(SBR,-0.061347297378118885,3.1848522330006976,1.2239575163153116,0.6237957610789981,53694.0,53628.0,53636.0,53647.0,53676.0,53733.0,53767.0,53799.0,53836.0,0.0,True,-1.0424095657827648,0.9999511653978526,0.1425505742539507,0.12011891071493677,-0.5223706538173547,0.34707671854597427,0.2790474605565176,-1.0492897595294872,0.4909746414460277,1.0,-1.4371355460193869,-1.8042851817835204
232,279104.0,A,(SBR,-0.28949635454456923,-0.29725843478730773,0.9637090370922196,0.6122974015950604,279112.0,,,,279091.0,279143.0,279176.0,279206.0,279244.0,0.0,True,,0.6910439020703052,-0.07339458361431861,0.10673404821220693,,0.4371723634177115,0.42859687515482614,-0.8863038648353181,0.3839346827913842,0.0,-1.4935604490040175,-0.12737790053598458
232,404164.0,A,(SBR,-0.05048305656066912,-0.3754105445381611,0.6258770489686587,0.7338413773638159,404165.0,,,,404143.0,404179.0,404234.0,404269.0,404301.0,0.0,True,,-0.29745934057784634,0.08085195772015948,0.041578065248692855,,0.3831149764946691,0.15940792887787106,-0.7445769998838669,0.4617819254493068,0.0,-0.8971182303815659,0.26005569876658186
222,425524.0,A,(AB,-0.9630792852264698,0.5276805014716961,-0.4298479139174695,0.7131280388978931,425524.0,425444.0,425473.0,425499.0,425508.0,425530.0,425592.0,425617.0,425701.0,1.0,True,0.05309528667556336,-1.1623996778949792,1.1605777470615086,2.6468633175849012,-0.8545496494828395,-0.553879730171398,0.23418263617702503,-0.7162316268935767,0.6661309374263539,1.0,-0.9987630011038727,-1.4764580436462125
232,414048.0,A,(SBR,-0.007026093290869181,-0.28857486703721313,0.893000016322172,0.692005242463958,414050.0,,,,414032.0,414063.0,414129.0,414158.0,414191.0,0.0,True,,-0.6063666039053938,0.1117012659870551,0.03446276042831389,,0.28400976713575815,0.20427275325736333,-0.9571672973110438,0.3450110614624227,0.0,-1.102417069426733,0.1845530655304356
222,469422.0,A,(SVTA,-1.2455495464801698,-1.5911100295514295,-0.660634301153041,0.6717420510523958,469423.0,469340.0,469350.0,469372.0,469408.0,469430.0,,,,,True,0.32697149979014556,-1.1623996778949792,,,1.1385243245100694,,0.09958816303854766,-0.24144662930621458,1.0261744347192467,1.0,-1.2018528725213886,1.1371437509784292
201,558830.0,A,(N,-0.8435726362345196,-1.4087551067994393,-0.545732142401714,0.795744680851064,558831.0,558754.0,558787.0,558801.0,558814.0,558847.0,558865.0,558876.0,558923.0,1.0,True,-0.22078092643901884,-0.48280369857437505,-1.4307641473577288,-0.9611500740513591,-0.6647330805311333,-0.23854497312031767,0.20427275325736333,-0.6241091646751332,0.6077455054329121,1.0,-0.5933455140583898,1.383979073144521
202,418694.0,A,(N,-1.20209258321037,0.7360861274739702,-0.2687884777190273,0.5851063829787234,418695.0,,,,418669.0,418707.0,418742.0,418760.0,418798.0,4.0,True,,-0.17389643524682732,-0.8137779820198153,0.3687335422695236,,-0.589917988120093,-0.21446560761790054,0.8002458280869523,1.11375258270941,0.0,-1.6269925781371624,-1.766865063667026
232,607412.0,A,(SBR,-0.16998970555261916,-0.35804340903797155,0.9587986884276328,0.6414219474497682,607412.0,607348.0,607357.0,607370.0,607404.0,607419.0,607490.0,607516.0,607552.0,0.0,True,-0.49465713955360036,-1.5948698465535456,-0.22764112494879732,-0.18861820662812698,-0.3800082271035755,0.3921245409818428,-0.21446560761790054,-0.7941814026168749,0.5396291681072297,1.0,-1.3506400892240906,0.09338541382478753
222,244022.0,A,(AB,-1.0499932117660697,0.5537312047219798,-0.2678064079861098,0.6380554500569693,244022.0,243930.0,243942.0,243967.0,244006.0,244030.0,244071.0,244083.0,244160.0,5.0,True,0.8747239260193099,-1.0388367725639602,-0.04254527534742299,1.184050073162506,0.6402558310118417,-0.04033455440249607,0.4734616995343184,-0.581591105189698,0.9094035707323624,1.0,-1.3671602101206448,-1.5627365982786126
222,195356.0,A,(N,-1.0391289709486198,0.4842626627212225,-0.3797623575386855,0.6709011512504963,195355.0,,,,195340.0,195364.0,195392.0,195420.0,195500.0,5.0,True,,-1.0388367725639602,0.1425505742539507,1.4179268707825967,,0.13084717085380485,0.6080561726727963,-1.0422034162819147,0.8510181387389204,0.0,-1.205979347242261,-1.5190697826782606
232,133108.0,A,(SBR,-0.0722115381955691,-0.36672697678806615,0.9509421305642944,0.6659783169850284,133109.0,133005.0,133014.0,133030.0,133097.0,133116.0,133182.0,133214.0,133250.0,0.0,True,1.9702287784776373,-1.3477440358915076,-0.07339458361431861,-0.10839169346189519,-0.9969120761966181,0.24797150918706326,-0.37896996367603963,-1.198102967728511,0.354741966794663,1.0,-1.2301367451933745,0.22139116378890367
232,198562.0,A,(SBR,-0.007026093290869181,-0.32330913803759254,0.48151279822981174,0.7773851590106006,198563.0,,,,,198602.0,198637.0,198664.0,198697.0,0.0,True,,,,,,,,,,0.0,-0.6834396044492381,0.23424612516034868
232,419596.0,A,(SBR,0.10161631488363111,-0.28857486703721313,-0.23146982786816847,1.026217228464419,419597.0,,,,419581.0,419611.0,419666.0,419697.0,419737.0,0.0,True,,-0.6681480565709034,0.01915334118636888,-0.1638303896920472,,0.2299523802127158,0.1444529874180402,-0.8721311783401731,0.29635653480122115,0.0,0.5376324448295978,0.3087857146052179
207,643495.0,A,(SVTA,-0.8327083954170693,-1.035361693545364,-1.093727053369583,1.049107142857143,643494.0,,,,643479.0,643517.0,643523.0,643556.0,643604.0,0.0,True,,-0.17389643524682732,-0.9371752150873978,-0.33265064171466935,,1.040813184058351,1.5203076017224786,-1.6941469950585906,-1.0659702117124268,0.0,0.6499581379634882,0.34400771840883804
232,116787.0,A,(SBR,0.05815935161383117,3.1848522330006976,0.44124793918020155,0.8047690014903128,116789.0,116674.0,116687.0,116712.0,116775.0,116796.0,116859.0,116894.0,116928.0,0.0,True,2.586450257985448,-1.2241811305604886,-0.07339458361431861,-0.22583109547817312,-0.9494579339586917,0.37410541200749536,-0.3191501978367165,-1.0280307297867695,0.3450110614624227,1.0,-0.5490612474825254,-1.749459156413392
232,496687.0,A,(SBR,0.05815935161383117,-0.35804340903797155,1.9850615593262404,0.5480008118530547,496688.0,496606.0,496618.0,496627.0,496676.0,496695.0,496702.0,496764.0,496832.0,0.0,True,0.4639096063474377,-1.3477440358915076,0.01915334118636888,-0.12567527916071694,-0.5460977249363179,-0.1574588927357543,-0.3341051392965474,-0.8792175215877457,0.4423201147848261,1.0,-1.8090775315498528,0.3623013172835854
232,449505.0,A,(SBR,-0.16998970555261916,-0.26252416378692905,2.007649163183339,0.503030303030303,449506.0,,,,449494.0,449520.0,449579.0,449613.0,449649.0,0.0,True,,-0.9152738672329415,-0.011695967080526738,0.054733932880536226,,0.3831149764946691,0.1893178117975328,-0.6878862539032864,0.3839346827913842,0.0,-2.0297574121048014,-0.036040110612682995
118,184187.0,A,(N,-0.5611023749808195,-0.08016924103493865,-0.3267305919611498,0.8278274387874077,184188.0,,,,184168.0,184220.0,,184239.0,184289.0,2.0,True,,0.6910439020703052,-1.0605724481549803,-0.7856529507189193,,-0.4457649563253135,-0.049961251559761166,-0.8154404323595927,-0.8518902944031395,0.0,-0.4359085765051345,-0.666525671487354
232,154908.0,A,(SBR,-0.09394001983046905,-0.29725843478730773,1.3388596750666406,0.5996720543452798,154909.0,,,,154897.0,154916.0,154983.0,155011.0,155050.0,0.0,True,,-1.3477440358915076,-0.07339458361431861,-0.08801974082502902,,0.35608628303314777,-0.2294205490777314,-0.7800087161217298,0.39366558812362434,0.0,-1.555515721381028,0.09707839127553285
232,390588.0,A,(SBR,-0.2025824280049689,-0.27120773153702366,0.8075599495583642,0.6598712446351932,390596.0,390516.0,390522.0,390535.0,390575.0,390626.0,390661.0,390694.0,390730.0,0.0,True,-0.2892499797176642,0.6292624494047958,-0.011695967080526738,0.08749114438900615,-0.5935518671742442,0.17589499328967345,0.23418263617702503,-1.1130668487576403,0.5104364521105085,1.0,-1.2601054520633361,-0.06170365219113252
118,637480.0,A,(N,-0.7892514321472694,1.066061701977572,-0.20691808454523564,0.7124304267161411,637481.0,,,,637459.0,637510.0,637518.0,637555.0,637581.0,1.0,True,,0.6292624494047958,-1.0297231398880846,-0.5037900953999914,,-0.716051890940525,0.03976839719922424,0.3183744872520178,-1.0757011170446673,0.0,-1.0021863329044867,-1.5875201929702332
220,151152.0,A,(SVTA,-1.3650561954721199,0.8923903469756762,-0.32280231302948054,0.5393868839736128,151160.0,,,,151138.0,151167.0,151177.0,151223.0,151250.0,1.0,True,,-0.7299295092364128,-1.3382162225570415,-0.1224615295117057,,-0.9683196965813895,-0.4387897295153634,1.119131274227718,-1.046508401047946,0.0,-1.851347913302404,-1.9496654434760476
232,583126.0,A,(SBR,0.047295110796381414,-0.26252416378692905,1.0137945934710035,0.6830878618588117,583127.0,583040.0,583055.0,583064.0,583114.0,583134.0,583204.0,583229.0,583267.0,0.0,True,0.7377858194620178,-1.2859625832259984,-0.07339458361431861,-0.2163455782418045,-0.40373529822253873,0.40113410546901657,-0.13969090031874629,-0.8012677458644476,0.41312739878810506,1.0,-1.1461765584412562,0.20967464918098283
209,204190.0,A,(SVTA,-1.3867846771070202,-1.4869072165502923,-1.5169991082569516,1.0066127847171198,204191.0,204112.0,204130.0,204152.0,204179.0,204198.0,204234.0,204265.0,204282.0,0.0,True,0.2585024465115002,-1.3477440358915076,-1.6158599969591032,-0.5063726434475921,0.6877099732497683,-0.00429629645380118,0.12949804595820907,0.23333836828114693,-0.044225151827190994,1.0,0.44142925705709396,0.4135233941328816
232,75456.0,A,(SBR,-0.22431090963986888,-0.35804340903797155,0.8713944821979909,0.6432902715528606,75456.0,,,,75431.0,75496.0,75529.0,75564.0,75604.0,0.0,True,,1.494202786721928,0.543591581723595,0.7418057491786392,,0.356086283033148,0.41364193369499497,-1.3894342354129705,0.8218254227421995,0.0,-1.3414718242721995,0.02935781776316953
220,365161.0,A,(N,-0.7457944688774699,-1.2437673195476386,0.18198152969002637,0.6340989970883208,365169.0,365098.0,365107.0,365122.0,365151.0,365176.0,365235.0,365259.0,365288.0,0.0,True,-0.7000642993895372,-0.9770553198984507,-0.5669835158846498,0.03443025886786018,0.09453319527568851,0.3831149764946691,-0.10978101739908463,0.6514326198879284,-1.095162927709148,1.0,-1.3865753688857794,1.034996313880338
202,419400.0,A,(N,-1.28900650974997,0.7447696952240651,-0.2854836631786217,0.5583173996175907,419401.0,,,,419385.0,419424.0,419472.0,419490.0,419501.0,0.0,True,,-0.11211498258131766,-1.214818989489459,-0.06732289670411909,,-0.24755453760749155,-0.39392490513587075,0.9490590362859762,0.7926327067454784,0.0,-1.7584518345050233,-1.8391229545404377
209,215964.0,A,(SVTA,-1.4193773995593701,-1.382704403549155,-1.155597446543375,0.7750144592249857,215965.0,,,,215949.0,215972.0,216016.0,216032.0,216069.0,0.0,True,,-1.1006182252294698,-1.0914217564218764,0.35299208324953324,,0.1939141222640209,0.26409251909668674,0.5026194116889047,0.3742037774591436,0.0,-0.6950731340493402,0.04667232261363529
232,250045.0,A,(SBR,0.07988783324873114,-0.32330913803759254,-0.2668243382531923,1.0326499620349276,250046.0,,,,250018.0,250082.0,250119.0,250142.0,250211.0,5.0,True,,1.4324213340564194,1.1605777470615086,1.0858472679075435,,0.17589499328967345,0.21922769471719417,-0.9500809540634714,0.1893165761465772,0.0,0.5691992407841822,0.33513809471199074
209,187833.0,A,(N,-0.9304865627741197,-0.15832135078579163,-0.5791225133209028,0.7728842832469776,187841.0,,,,187826.0,187852.0,187874.0,187911.0,187940.0,0.0,True,,-0.9152738672329415,-1.2765176060232508,-0.6594932701588054,,0.5813253952124912,0.5183265239138113,-0.11389245084990861,0.354741966794663,0.0,-0.7055263620134861,-0.9892918236072602
232,473192.0,A,(SBR,-0.007026093290869181,10.357479194578984,1.047184964390194,0.6646525679758306,473193.0,,,,473180.0,473206.0,473268.0,473300.0,473336.0,0.0,True,,-0.9152738672329415,0.01915334118636888,-0.06682479595086734,,0.3831149764946691,0.17436287033770162,-0.8508721485974554,0.4033964934558647,0.0,-1.2366424784095305,-2.5068549753089453
209,200210.0,A,(SVTA,-1.4736986036466202,-1.4000715390493443,-0.9670400578232478,0.6715252472670484,200211.0,200132.0,200155.0,200177.0,200200.0,200217.0,200249.0,200260.0,200283.0,1.0,True,0.32697149979014556,-1.4713069412225268,-2.2328461622970166,-1.3249255756983789,0.11826026639465168,-0.1484493282485806,0.3986869922351644,0.40341060622288866,0.2282401974755386,1.0,-1.2029167749478187,-0.027352338748550337
232,321521.0,A,(SBR,0.05815935161383117,-0.33199270578768714,-0.046840718079710936,0.9447165850244926,321522.0,321435.0,321444.0,321453.0,321507.0,321544.0,321592.0,321622.0,321656.0,0.0,True,0.6008477129047277,-0.23567788791233732,-0.1967918166819017,-0.35937218390144726,-0.3562811559846128,0.4461819279048852,0.2790474605565176,-0.7587496863790121,0.3450110614624227,1.0,0.13769140056960708,0.32286226571711396
232,110387.0,A,(SBR,0.003838147526581471,3.3064221815020236,0.7594385326454159,0.7203044305517804,110388.0,110280.0,110293.0,110307.0,110375.0,110395.0,110461.0,110494.0,110527.0,0.0,True,2.1756359383135755,-1.2859625832259984,-0.10424389188121422,-0.21156685872818218,-0.6410060094121707,0.36509584752032154,-0.3191501978367165,-0.9784263270537616,0.3742037774591436,1.0,-0.9635469162862121,-1.8014934540187384
232,504055.0,A,(SBR,-0.007026093290869181,-0.35804340903797155,0.32536371069595627,0.8155699721964782,504057.0,503968.0,503981.0,503989.0,504044.0,504064.0,504127.0,504158.0,504196.0,0.0,True,0.8747239260193099,-1.2859625832259984,-0.10424389188121422,-0.20187487112311353,-0.5460977249363174,0.3290575895716268,-0.18455572469823855,-0.7800087161217297,0.33528015613018236,1.0,-0.4960585800075207,0.2854682020096426
232,522439.0,A,(SBR,-0.0722115381955691,-0.41014481553853976,0.3479513145530553,0.7914110429447851,522440.0,522352.0,522372.0,522378.0,522428.0,522448.0,522506.0,522544.0,522580.0,0.0,True,0.8747239260193099,-1.2859625832259984,-0.10424389188121422,-0.14254454335866928,-0.3800082271035755,0.4461819279048852,-0.09482607593925377,-1.070548789272205,0.4617819254493068,1.0,-0.6146115997790426,0.2866781723289174
232,160156.0,A,(SBR,0.07988783324873114,-0.33199270578768714,0.4608893338385477,0.8059259259259259,160158.0,160055.0,160065.0,160075.0,160144.0,160165.0,160233.0,160258.0,160296.0,0.0,True,1.7648216186417018,-1.2241811305604886,-0.10424389188121422,-0.27790726483138856,-0.854549649482839,0.37410541200749536,-0.3191501978367165,-0.7658360296265847,0.4423201147848261,1.0,-0.5433839724650581,0.3481811630190463
232,625414.0,A,(SBR,-0.08307577901301885,-0.30594200253740267,0.32830991989470837,0.79320987654321,625416.0,625338.0,625341.0,625357.0,625397.0,625423.0,625468.0,625522.0,625552.0,0.0,True,-0.2892499797176642,-0.9152738672329415,-0.011695967080526738,-0.02979698156208506,0.28434976422739355,0.419153234443364,0.3837320507753333,-0.8579584918450281,0.8120945174099591,1.0,-0.605784339558278,0.12159606893163617
207,637084.0,A,(SVTA,-0.8218441545996196,-1.0440452612954587,-1.0966732625683349,1.0564561207378425,637083.0,,,,637066.0,637106.0,,637107.0,637148.0,2.0,True,,-0.05033352991580863,-2.2636954705639125,-2.061729074862808,,0.1849045577768472,1.5203076017224786,-1.7083196815537358,-1.095162927709148,0.0,0.686021140214715,0.38140347301467686
232,509912.0,A,(SBR,-0.061347297378118885,-0.32330913803759254,1.646247501469763,0.5652553470100393,509914.0,509825.0,509839.0,509848.0,509902.0,509921.0,509985.0,510018.0,510053.0,0.0,True,0.9431929792979553,-1.3477440358915076,-0.13509320014810983,-0.1866627751941254,-0.6410060094121701,0.3831149764946691,-0.19951066615806942,-0.6595408809129961,0.21850929214329826,1.0,-1.7244058465466334,0.1711886441905732
209,204841.0,A,(SVTA,-1.4628343628291702,-1.5650593263011452,-1.5552998278407273,0.983358547655068,204843.0,,,,204831.0,204851.0,,,,,True,,-1.2859625832259984,,,,,0.12949804595820907,0.3892379197277435,-0.053956057159431345,0.0,0.32731575486221176,0.4818900504234677
232,580428.0,A,(SBR,0.17766600060578122,-0.18437205403607573,0.6327515370990805,0.7915492957746479,580429.0,580342.0,580352.0,580363.0,580417.0,580437.0,580506.0,580533.0,580568.0,0.0,True,0.8062548727406653,-1.2859625832259984,-0.13509320014810983,-0.392257360498722,-0.6647330805311339,0.37410541200749536,-0.1845557246982389,-0.53198670245669,0.28662562946898057,1.0,-0.6139331636488053,0.24613696442893493
209,210180.0,A,(SVTA,-0.8109799137821694,-0.7140696867918574,-1.129081563754607,1.0820045558086562,210181.0,210102.0,210115.0,210147.0,210164.0,210188.0,210208.0,210254.0,210275.0,0.0,True,-0.08384281988172738,-1.0388367725639602,-1.369065530823937,-0.9162123996259974,0.6877099732497683,0.33806715405880056,0.3089573434761793,0.042007100596687656,0.0920075228241739,1.0,0.8113927614702127,-0.20663796096257697
232,294126.0,A,(SBR,0.1342090373359813,3.584296349505058,1.4400128575571236,0.6335773101555353,294134.0,,,,294114.0,294168.0,294200.0,294237.0,294275.0,0.0,True,,0.8146068074013245,0.17339988252084695,-0.0270990229338865,,0.20292368675119465,0.23418263617702534,-1.268966400204237,0.5007055467782683,0.0,-1.389135397958787,-1.8035173102797368
207,644748.0,A,(SVTA,-1.0499932117660697,-1.0961466677960274,-1.1172967269595988,0.9502262443438914,644748.0,,,,644731.0,644769.0,644787.0,644808.0,644873.0,0.0,True,,-0.17389643524682732,-0.412736974550171,0.6761673873834735,,0.9957653616224824,1.4903977188028168,-1.7650104275343164,-1.192471981031551,0.0,0.16472847425039747,0.10106872535218188
209,204452.0,A,(SVTA,-1.4411058811942703,-1.4782236488001976,-1.548425339710306,0.9932279909706546,204453.0,,,,204442.0,204460.0,,,,,True,,-1.4095254885570172,,,,,-0.049961251559761166,0.3963242629753159,0.053083901495212506,0.0,0.37574721870470196,0.25966165947488395
223,590646.0,A,(N,-0.9848077668613698,-0.27120773153702366,-0.4622562151037408,0.7145790554414784,590648.0,,,,590631.0,590656.0,590680.0,590718.0,590786.0,4.0,True,,-0.9770553198984507,-0.011695967080526738,1.1122753376568497,,-0.7070423264533515,-0.13969090031874629,1.140390303970435,0.7050545587553155,0.0,-0.9916425533725888,-0.9495529842455775
223,196838.0,A,(N,-0.35468179944926914,-0.32330913803759254,-0.4494893085758156,0.9477124183006536,196850.0,196797.0,196806.0,196833.0,196840.0,196875.0,196915.0,196947.0,196980.0,0.0,True,-1.3847548321759924,-0.3592407932433554,-0.47443559108396227,-0.29156870044265626,-5.054241237539326,-1.6170083396578974,-2.592301299731006,-1.9421690087236305,-1.0367774957157059,1.0,0.15239259357036888,-0.16932175304621666
232,317105.0,A,(SBR,-0.12653274228281924,-0.36672697678806615,0.9391572937692867,0.6551009839461418,317106.0,317019.0,317035.0,317044.0,317091.0,317144.0,317172.0,317211.0,317243.0,0.0,True,0.6008477129047277,0.7528253547358151,-0.10424389188121422,-0.09149874144401657,-0.35628115598461224,0.34707671854597427,0.35382216785567183,-0.9004765513304634,0.41312739878810506,1.0,-1.2835141389257636,0.1571163569316805
220,446035.0,A,(N,-0.8327083954170693,0.3366420109696104,-0.19709738721606215,0.6950092421441775,446036.0,,,,446024.0,446047.0,446075.0,446130.0,446156.0,0.0,True,,-1.1006182252294698,-0.7212300572191285,-0.05258752490126062,,0.42816279893053755,0.12949804595820907,1.055354184999565,-1.0270465903834658,0.0,-1.0876758021390802,-1.2542071668132784
232,149802.0,A,(SBR,-0.2025824280049689,-0.32330913803759254,0.5738273531240409,0.7048710601719197,149803.0,,,,149791.0,149809.0,149874.0,149903.0,149937.0,0.0,True,,-1.4095254885570172,-0.28933974148258856,-0.22729220947239231,,0.36509584752032154,-0.1845557246982389,-0.9359082675683262,0.5590909787717102,0.0,-1.0392817572107793,0.0072391936691560445
209,198952.0,A,(N,-0.5285096525284694,-0.30594200253740267,-0.5722480251904815,0.9298321136461472,198952.0,198882.0,198897.0,198917.0,198936.0,198959.0,198997.0,199029.0,199065.0,0.0,True,-0.6315952461108918,-1.1006182252294698,-0.8137779820198153,-0.5187406346704216,0.21316855087050401,0.43717236341771126,0.2790474605565176,-0.05720170486932803,-0.044225151827190994,1.0,0.06465012414457759,-0.39158752055472046
232,545114.0,A,(SBR,0.09075207406618091,3.7753348400071416,1.137535379818587,0.6717519685039369,545115.0,545024.0,545047.0,545065.0,545102.0,545122.0,545192.0,545216.0,545255.0,0.0,True,1.0116620325766015,-1.2859625832259984,-0.07339458361431861,-0.25397426630059616,-0.4749165115794283,0.419153234443364,-0.19951066615806975,-0.8225267756071651,0.39366558812362434,1.0,-1.2018042054709417,-1.8602218133987944
232,290869.0,A,(SBR,-0.11566850146536858,-0.20173918953626524,0.5826659807202968,0.7259216919119749,290879.0,,,,290857.0,290907.0,290946.0,290975.0,291013.0,0.0,True,,0.5674809967392864,0.01915334118636888,0.03585451271202836,,0.47321062136640635,0.3089573434761793,-0.5603320754469803,0.23797110280777894,0.0,-0.9359818164360079,-0.053187111835693836
232,197131.0,A,(SBR,-0.03961881574321891,2.9590794714982342,0.5247238664781736,0.7587209302325583,197133.0,197027.0,197037.0,197049.0,197119.0,197140.0,197207.0,197238.0,197275.0,0.0,True,1.9702287784776373,-1.2241811305604886,0.01915334118636888,-0.0366414374915387,-0.7596413650069868,0.37410541200749536,-0.30419525637688566,-1.0776351325197775,0.5104364521105085,1.0,-0.7750289567872931,-1.7416335215262364
232,305295.0,A,(SBR,-0.22431090963986888,-0.29725843478730773,0.9234441780426107,0.6344253770150806,305297.0,305200.0,305215.0,305227.0,305284.0,305334.0,305368.0,305404.0,305437.0,0.0,True,1.4224763522484751,0.5674809967392864,-0.07339458361431861,0.03942615647955804,-0.0003750892001642956,0.29301933162293187,0.2940024020163484,-1.1768439379857933,0.45205102011706644,1.0,-1.3849737529570658,-0.0525591365988121
232,644895.0,A,(SBR,0.09075207406618091,-0.22778989278655004,0.9116593412476014,0.7120500782472613,644897.0,644805.0,644818.0,644828.0,644885.0,644903.0,644966.0,645004.0,645038.0,0.0,True,1.1486001391338914,-1.4095254885570172,-0.07339458361431861,-0.25397426630059616,-0.5460977249363179,0.3921245409818428,-0.3341051392965474,-0.8012677458644474,0.3255492507979422,1.0,-1.004052783982736,0.21003205246795495
223,62985.0,A,(N,-0.27863211372711905,0.0414007074663883,-0.2864657329115392,0.9143075745983168,62986.0,62918.0,62933.0,62947.0,62959.0,62996.0,63034.0,63067.0,63142.0,4.0,True,-1.5216929387332838,-0.23567788791233732,0.8520846643925518,1.159873239146816,-0.1664645870329067,-0.5088319077355294,0.024813455739393375,0.4175832927180338,0.9094035707323624,1.0,-0.011532100883140259,-0.49474781169808
232,275217.0,A,(SBR,-0.12653274228281924,-0.2798912992871182,0.5237417967452561,0.7356789764466415,275226.0,,,,275204.0,275255.0,275296.0,275322.0,275360.0,0.0,True,,0.6292624494047958,0.01915334118636888,0.04645596871978353,,0.42816279893053777,0.338867226395841,-0.7941814026168749,0.354741966794663,0.0,-0.8881007396588311,0.036212816895415806
209,264806.0,A,(SVTA,-1.4193773995593701,-1.4087551067994393,-1.2930872091518006,0.8432976714915041,264808.0,264751.0,264776.0,264784.0,264796.0,264814.0,,,,,True,-1.2478167256187016,-1.4095254885570172,,,-0.7121872227690603,,0.20427275325736363,0.3112881440044454,0.27689472413674027,1.0,-0.3599928442915366,0.11448227641199699
209,205797.0,A,(SVTA,-1.3759204362895698,-1.4087551067994393,-1.5061963411948607,1.0058309037900874,205798.0,205722.0,205736.0,205753.0,205786.0,205805.0,,,,,True,0.05309528667556336,-1.3477440358915076,,,0.6877099732497683,,-0.049961251559760875,0.2191656817860018,-0.005301530498229593,1.0,0.43759240054595755,0.21029335541067892
200,186983.0,A,(N,-0.5611023749808195,-0.06280210553474913,-0.38074442727160257,0.8459094519459888,186984.0,186900.0,186912.0,186924.0,186969.0,186993.0,187045.0,187071.0,187119.0,0.0,True,0.3954405530687916,-1.0388367725639602,-0.16594250841500546,0.3043934834259989,0.18944147975154133,0.34707671854597427,0.20427275325736333,-0.1422378238401989,0.6564000320941136,1.0,-0.347176280418463,-0.6830471898448809
232,136208.0,A,(SBR,-0.0722115381955691,-0.3754105445381611,1.0354001275951847,0.6515151515151515,136210.0,136107.0,136116.0,136133.0,136196.0,136217.0,136283.0,136314.0,136361.0,0.0,True,1.7648216186417018,-1.2241811305604886,0.2967971155884294,0.30144250529940003,-0.9020037917207658,0.27500020264858444,-0.2294205490777314,-1.2618800569566642,0.5104364521105085,1.0,-1.301110583646457,0.23424612516034868
232,414585.0,A,(SBR,0.047295110796381414,-0.29725843478730773,1.3683217670541576,0.6257269132356363,414587.0,,,,414574.0,414600.0,414660.0,414692.0,414723.0,0.0,True,,-0.9152738672329415,-0.1967918166819017,-0.3501346540438071,,0.31103846059727935,0.1893178117975328,-1.169757594738221,0.4033964934558649,0.0,-1.4276589704053537,0.2591857131394069
232,419322.0,A,(SBR,0.047295110796381414,-0.23647346053664461,-0.07532074033431341,0.9508660303994344,419324.0,,,,419302.0,419338.0,419405.0,419432.0,419469.0,0.0,True,,-0.29745934057784634,0.3584957321222213,0.25191618706520585,,0.31103846059727935,0.264092519096687,-0.9359082675683262,0.33528015613018236,0.0,0.1678680409133953,0.17349001210917836
223,184568.0,A,(N,-0.5176454117110196,-0.4796133575392981,-0.369941660209512,0.8580466587584025,184580.0,184498.0,184507.0,184524.0,184548.0,184587.0,184608.0,184623.0,184692.0,4.0,True,-0.905471459225474,-0.11211498258131766,-0.3510383580163798,0.028748478324584895,0.14198733751361442,-0.27458323106901267,0.09958816303854733,-0.6595408809129961,0.6272073160973926,1.0,-0.2876164173048155,-0.15824824419298855
209,217760.0,A,(SVTA,-1.4193773995593701,-1.4869072165502923,-1.5052142714619434,0.9759650400582666,217761.0,217682.0,217694.0,217712.0,217749.0,217767.0,217800.0,217819.0,217846.0,0.0,True,0.2585024465115002,-1.4095254885570172,-1.800955846560477,-0.7369721305097379,0.5928016887739157,0.29301933162293187,0.338867226395841,0.5876555306597752,0.1114693334886546,1.0,0.29103423579434684,0.3366902788589388
232,236301.0,A,(SBR,-0.007026093290869181,2.8982944972475697,0.5404369822048513,0.7638888888888888,236302.0,,,,236283.0,236338.0,236375.0,236404.0,236442.0,0.0,True,,0.8763882600668345,0.1117012659870551,0.03446276042831389,,0.356086283033148,0.4136419336949953,-1.020944386539197,0.520167357442749,0.0,-0.7496686811567235,-1.7109828247935823
213,158289.0,A,(N,-1.1043144158533198,-0.6880189835415726,-0.9395421053015623,0.836326321190354,158289.0,,,,158272.0,158304.0,158338.0,158373.0,158409.0,0.0,True,,-0.5445851512398844,-0.5669835158846498,0.5528092767602734,,1.2750618607248676,-0.6182490270333336,1.7781611962519661,0.16012386014985594,0.0,-0.3942027474489184,-0.6506037159074256
