irasas,R,klase,ritmas,RR_pre,RR_post,RR_vid,RR_sant,R_ecg,P_on,P_peak,P_off,QRS_on,QRS_off,T_on,T_peak,T_off,T_tipas,rastas,PR,QRS,QT,QTc,P_amp,T_amp,ST,QRS_max,QRS_min,P_yra,RR_sant_vid,RR_sant_post
111,529587.0,L,(N,0.1361185983827493,0.10051282051282048,0.04618186548718615,0.95703125,529586.0,529484.0,529502.0,529527.0,529562.0,529599.0,529628.0,529666.0,529696.0,0.0,True,0.5625000000000001,0.17449664429530198,0.2703703703703704,0.2633324336950555,0.5268176400476757,0.6634699215344377,0.5531335149863761,0.18121693121693125,0.9045996592844975,1.0,0.23442226778861722,0.21891298472360335
207,518626.0,L,(N,0.18530997304582206,0.13179487179487184,0.05744763887082087,1.0470756062767477,518624.0,,,,518605.0,518647.0,518674.0,518735.0,518850.0,0.0,True,,0.20805369127516785,0.6814814814814816,0.5283363062982934,,0.6852659110723627,0.5867393278837421,0.021164021164021166,0.5877342419080068,0.0,0.2581233584783574,0.22774239149437875
109,53319.0,L,(N,0.10714285714285712,0.08153846153846153,0.030935345388317933,1.009654062751408,53318.0,53238.0,53261.0,53287.0,53298.0,53357.0,53364.0,53385.0,53457.0,4.0,True,0.375,0.32214765100671144,0.36296296296296293,0.38166332636646333,0.4898688915375447,0.5527462946817786,0.5113533151680291,0.4510582010582011,0.798977853492334,1.0,0.24827341969798353,0.2127847900405665
207,136048.0,L,(N,0.1293800539083558,0.1,0.03926109015220502,1.0121168923734851,136046.0,,,,136029.0,136070.0,,136079.0,136136.0,2.0,True,,0.20134228187919465,0.1703703703703704,0.1852378641386174,,0.6251089799476897,0.5940054495912807,0.030423280423280397,0.5775127768313458,0.0,0.24892167518716518,0.2111594681693773
111,337910.0,L,(N,0.15970350404312664,0.1158974358974359,0.047847014439963566,1.049107142857143,337909.0,,,,337881.0,337934.0,337964.0,338005.0,338137.0,5.0,True,,0.2818791946308725,0.7222222222222223,0.5989229704709067,,0.6765475152571927,0.5594913714804723,0.27645502645502645,0.9267461669505963,0.0,0.25865809085607006,0.2229658643974154
109,610526.0,L,(N,0.12331536388140159,0.08564102564102564,0.035566540913230124,1.032282282282282,610524.0,,,,610503.0,610565.0,610571.0,610596.0,610684.0,4.0,True,,0.34228187919463093,0.4444444444444445,0.42848093790110253,,0.48212728857890147,0.4477747502270663,0.7592592592592592,0.6848381601362861,0.0,0.2542295229500325,0.22823793953942437
109,528067.0,L,(N,0.11118598382749326,0.07897435897435899,0.031117471055027966,1.03088648215002,528065.0,527965.0,527977.0,527996.0,528041.0,528087.0,528113.0,528129.0,528202.0,4.0,True,0.5416666666666667,0.23489932885906037,0.3703703703703704,0.38203164979386944,0.5399284862932061,0.5370531822144726,0.5131698455949137,0.39814814814814814,0.7717206132879046,1.0,0.2538621264036258,0.22362831688444085
111,550072.0,L,(N,0.1435309973045822,0.10256410256410257,0.044985039677377395,1.0079312623925971,550070.0,,,,550057.0,550085.0,550124.0,550155.0,550268.0,5.0,True,,0.11409395973154365,0.5555555555555556,0.4906640214489023,,0.5919790758500436,0.4722979109900091,0.09656084656084657,0.7563884156729132,0.0,0.24781995154925252,0.22486141902927112
207,459318.0,L,(N,0.169811320754717,0.12358974358974356,0.05749967477559515,0.9808953521528372,459316.0,459207.0,459218.0,459230.0,459264.0,459316.0,459357.0,459427.0,459515.0,0.0,True,0.34374999999999994,0.2751677852348993,0.7037037037037037,0.5679823828827776,0.5053635280095351,0.6870095902353968,0.584014532243415,0.025132275132275107,0.6678023850085179,1.0,0.24070367478335714,0.2228630644635785
207,423543.0,L,(N,0.18059299191374661,0.13179487179487184,0.05617275920385064,1.0416666666666667,423541.0,,,,423503.0,423563.0,423590.0,423657.0,423769.0,0.0,True,,0.3288590604026846,0.7592592592592594,0.5938984130865133,,0.6904969485614647,0.5885558583106267,0.025132275132275134,0.5996592844974447,0.0,0.25669964050718497,0.22276293291271115
109,466641.0,L,(N,0.10309973045822102,0.0764102564102564,0.032756602055418235,0.958528951486698,466641.0,,,,466618.0,466676.0,466682.0,466702.0,466779.0,4.0,True,,0.3154362416107383,0.3703703703703704,0.3949789911236191,,0.5353095030514385,0.49318801089918257,0.4735449735449736,0.7529812606473594,0.0,0.23481648637410288,0.2165493228064995
109,114643.0,L,(N,0.10309973045822102,0.08358974358974358,0.034135553531937035,0.9390571100038329,114642.0,,,,114622.0,114683.0,114687.0,114709.0,114784.0,4.0,True,,0.3355704697986578,0.3740740740740741,0.3983828838608021,,0.5353095030514385,0.49137148047229795,0.5171957671957672,0.7410562180579218,0.0,0.22969119146430064,0.20324810745549682
111,256705.0,L,(N,0.14824797843665768,0.10666666666666667,0.04711851177312345,1.003861003861004,256719.0,256602.0,256610.0,256638.0,256664.0,256727.0,256752.0,256792.0,256820.0,0.0,True,0.39583333333333337,0.3489932885906041,0.3518518518518519,0.31750272849874817,0.5315852205005959,0.7157802964254577,0.5985467756584922,0.18121693121693125,0.9846678023850085,1.0,0.2467485954912284,0.22392696219154265
214,589951.0,L,(N,0.12870619946091644,0.09948717948717949,0.045635488487056064,0.9275647328744674,589951.0,,,,589936.0,589989.0,590011.0,590036.0,590072.0,1.0,True,,0.2818791946308725,0.2777777777777778,0.2776817426568328,,0.5117698343504795,0.5031789282470481,0.664021164021164,0.919931856899489,0.0,0.22666621706449896,0.2111272592882022
109,549361.0,L,(N,0.10916442048517522,0.09128205128205129,0.03452582281774424,0.9679878048780488,549361.0,549258.0,549273.0,549290.0,549333.0,549381.0,549407.0,549429.0,549509.0,4.0,True,0.5312500000000001,0.24832214765100674,0.42592592592592593,0.4353279467645128,0.5244338498212158,0.5361813426329556,0.5131698455949137,0.45899470899470907,0.7717206132879046,1.0,0.2373062053450547,0.1987049320983028
109,94455.0,L,(N,0.1165768194070081,0.08051282051282052,0.03270456615064394,1.0375880971025844,94454.0,94371.0,94396.0,94422.0,94432.0,94495.0,94503.0,94526.0,94601.0,4.0,True,0.38541666666666674,0.3489932885906041,0.4000000000000001,0.4000764809955153,0.48510131108462456,0.5318221447253706,0.5022706630336058,0.4510582010582011,0.7717206132879046,1.0,0.25562609685470294,0.2285340119248163
109,288979.0,L,(N,0.1132075471698113,0.07999999999999999,0.033589176531806944,1.0046367851622873,288978.0,288897.0,288916.0,288934.0,288955.0,289015.0,289026.0,289047.0,289120.0,4.0,True,0.3541666666666667,0.3288590604026846,0.3851851851851852,0.39215267655666197,0.47079856972586404,0.5326939843068875,0.4977293369663942,0.4669312169312169,0.7666098807495741,1.0,0.24695279333035344,0.22459688529212005
109,143190.0,L,(N,0.10916442048517522,0.07794871794871795,0.032132171198126704,1.0031595576619274,143189.0,,,,143169.0,143228.0,143235.0,143253.0,143302.0,1.0,True,,0.32214765100671144,0.2666666666666667,0.29157706885498785,,0.5440278988666085,0.5059037238873751,0.44312169312169314,0.7904599659284498,0.0,0.2465639638200641,0.22264437437505247
207,180359.0,L,(N,0.12264150943396225,0.0882051282051282,0.0389748926759464,0.9803220035778176,180357.0,,,,180341.0,180380.0,180408.0,180447.0,180529.0,0.0,True,,0.18791946308724836,0.4703703703703705,0.4520722173750223,,0.6861377506538797,0.59763851044505,0.019841269841269816,0.5519591141396933,0.0,0.2405527604214219,0.222496176202979
111,579321.0,L,(N,0.13140161725067387,0.10717948717948715,0.04602575777286327,0.9360730593607308,579320.0,579224.0,579238.0,579262.0,579308.0,579335.0,579364.0,579409.0,579536.0,5.0,True,0.6250000000000001,0.10738255033557047,0.6185185185185185,0.5640078194394671,0.3909415971394517,0.5998256320836967,0.4695731153496821,0.1044973544973545,0.7597955706984668,1.0,0.2289057424051995,0.20254812671501213
214,640588.0,L,(N,0.12061994609164418,0.09282051282051282,0.03296474567451542,1.0569422776911075,640588.0,,,,640567.0,640627.0,640634.0,640668.0,640724.0,4.0,True,,0.3288590604026846,0.3555555555555556,0.3550811828102217,,0.5422842197035745,0.5231607629427794,0.5820105820105821,0.938671209540034,0.0,0.2607204215666744,0.21159142771652456
207,185391.0,L,(N,0.11994609164420485,0.09384615384615384,0.039547287628463636,0.9584664536741214,185389.0,,,,185373.0,185412.0,185446.0,185481.0,185566.0,0.0,True,,0.18791946308724836,0.48888888888888893,0.4727504974622424,,0.6861377506538797,0.5930971843778383,0.023809523809523784,0.5809199318568995,0.0,0.2348000359669365,0.20896322185094693
207,241438.0,L,(N,0.1361185983827493,0.10717948717948715,0.04685833224925197,0.948999354422208,241436.0,241348.0,241377.0,241409.0,241418.0,241458.0,241479.0,241530.0,241626.0,0.0,True,0.47916666666666685,0.19463087248322147,0.5444444444444444,0.4932737234046424,0.4779499404052443,0.6582388840453357,0.5776566757493189,0.00925925925925926,0.5979557069846677,1.0,0.23230814655580287,0.20830109342587072
111,173756.0,L,(N,0.15700808625336926,0.11128205128205129,0.04597372186808897,1.0607049608355092,173755.0,,,,173741.0,173776.0,173808.0,173846.0,173871.0,0.0,True,,0.16107382550335575,0.25555555555555554,0.23115510876338685,,0.5693112467306015,0.44141689373297005,0.15608465608465608,0.7137989778534922,0.0,0.26171081894558545,0.22703777229895586
111,259769.0,L,(N,0.1280323450134771,0.11538461538461538,0.04641602705867048,0.9152872444011684,259783.0,259655.0,259673.0,259697.0,259738.0,259792.0,259818.0,259861.0,259994.0,5.0,True,0.6145833333333335,0.28859060402684567,0.7222222222222223,0.6591734578582201,0.5148986889153755,0.6922406277244987,0.5722070844686649,0.16534391534391535,0.9267461669505963,1.0,0.22343458901161406,0.1870290248668627
207,22883.0,L,(N,0.08490566037735849,0.09794871794871796,0.09912839859503055,0.4268650871353044,22880.0,22788.0,22810.0,22852.0,22862.0,22902.0,22919.0,22989.0,23090.0,0.0,True,0.5208333333333333,0.19463087248322147,0.6185185185185185,0.6696977471784357,0.4743742550655542,0.7183958151700088,0.6203451407811081,0.05423280423280423,0.6984667802385007,1.0,0.09487419585762243,0.15692261016424033
207,453734.0,L,(N,0.18935309973045825,0.13179487179487184,0.05742162091843372,1.0644977168949774,453732.0,,,,453692.0,453732.0,453778.0,453843.0,453984.0,5.0,True,,0.19463087248322147,0.8555555555555556,0.6524926931220945,,0.6887532693984307,0.5812897366030881,0.0171957671957672,0.6235093696763203,0.0,0.2627091319886954,0.23201049885009392
207,314253.0,L,(N,0.169811320754717,0.11743589743589743,0.05619877715623777,0.9950824414231996,314252.0,314138.0,314149.0,314163.0,314210.0,314265.0,314296.0,314357.0,314440.0,0.0,True,0.5,0.29530201342281887,0.6259259259259259,0.5076571535148171,0.4922526817640047,0.7009590235396687,0.5885558583106266,0.009259259259259233,0.6098807495741057,1.0,0.2444379397981111,0.23220725557216593
207,467721.0,L,(N,0.171832884097035,0.12717948717948718,0.05809808768049952,0.98300283286119,467719.0,467607.0,467616.0,467632.0,467683.0,467719.0,467768.0,467829.0,467936.0,0.0,True,0.5416666666666667,0.16778523489932887,0.7111111111111111,0.570579142607139,0.5148986889153754,0.6931124673060157,0.5749318801089919,0.01719576719576717,0.5502555366269166,1.0,0.24125839684991318,0.21989913099443684
214,423845.0,L,(N,0.10242587601078168,0.05794871794871794,0.03283465591257967,0.9534974599452912,423845.0,,,,423828.0,423855.0,423906.0,423931.0,423958.0,1.0,True,,0.10738255033557047,0.25555555555555554,0.29036416380205426,,0.5501307759372276,0.5404178019981835,0.5198412698412699,1.0,0.0,0.23349211867068984,0.25758908589033014
111,423944.0,L,(N,0.1435309973045822,0.11794871794871795,0.04878366072590086,0.9615384615384616,423943.0,,,,423919.0,423967.0,423995.0,424039.0,424072.0,0.0,True,,0.24832214765100674,0.3407407407407408,0.3137195563366683,,0.6556233653007847,0.5331516802906449,0.16931216931216933,0.838160136286201,0.0,0.23560863674996102,0.20139006198750153
109,26178.0,L,(N,0.09973045822102425,0.07384615384615385,0.0322362430076753,0.9463722397476338,26178.0,26099.0,26120.0,26146.0,26156.0,26216.0,26222.0,26242.0,26313.0,4.0,True,0.34374999999999994,0.3288590604026846,0.3555555555555556,0.3869015075690645,0.48510131108462456,0.5353095030514385,0.49954586739327883,0.49338624338624343,0.7632027257240205,1.0,0.231616648657111,0.21646572533870528
111,554677.0,L,(N,0.14420485175202155,0.10358974358974359,0.04430857291531156,1.02,554676.0,,,,554663.0,554692.0,554732.0,554770.0,554887.0,5.0,True,,0.12080536912751678,0.6037037037037039,0.5292064535323514,,0.5666957279860506,0.4559491371480472,0.14814814814814814,0.7614991482112438,0.0,0.2509966330912316,0.22399248701849672
207,266304.0,L,(N,0.15363881401617246,0.11128205128205129,0.04867958891635227,1.01010101010101,266303.0,266223.0,266249.0,266276.0,266284.0,266325.0,266350.0,266406.0,266485.0,0.0,True,0.38541666666666674,0.20134228187919465,0.5185185185185186,0.44561189558921643,0.4922526817640047,0.6765475152571927,0.5821980018165305,0.010582010582010583,0.5689948892674617,1.0,0.24839106326949065,0.22303221413389201
111,301730.0,L,(N,0.14285714285714285,0.10615384615384615,0.045219201248861716,1.00164744645799,301729.0,301634.0,301649.0,301682.0,301699.0,301753.0,301777.0,301820.0,301852.0,0.0,True,0.4270833333333332,0.28859060402684567,0.3407407407407408,0.3144866354012413,0.5208581644815256,0.6774193548387097,0.5631244323342416,0.1746031746031746,0.8824531516183985,1.0,0.246165952370381,0.21814725981141672
109,392499.0,L,(N,0.12129380053908355,0.08205128205128204,0.03330297905554832,1.0554908808692278,392498.0,392411.0,392430.0,392467.0,392481.0,392537.0,392543.0,392562.0,392635.0,4.0,True,0.47916666666666685,0.302013422818792,0.3444444444444445,0.34445465706867967,0.48629320619785454,0.5492589363557105,0.5095367847411445,0.46825396825396826,0.778534923339012,1.0,0.26033839109719725,0.23234975866554822
111,571160.0,L,(N,0.14757412398921832,0.11025641025641024,0.044985039677377374,1.0277594183740917,571159.0,,,,571132.0,571174.0,571204.0,571251.0,571281.0,0.0,True,,0.20805369127516785,0.3259259259259259,0.2971102704651714,,0.6826503923278118,0.5722070844686649,0.19312169312169314,0.9454855195911415,0.0,0.25303903403881295,0.21740408701053557
111,390479.0,L,(N,0.14218328840970348,0.10769230769230771,0.046650188630154805,0.9805825242718446,390492.0,,,,390447.0,390501.0,390525.0,390571.0,390697.0,5.0,True,,0.28859060402684567,0.7000000000000001,0.6121569145604485,,0.6817785527462947,0.5676657584014533,0.2142857142857143,0.9454855195911415,0.0,0.24062133356527013,0.21489447048112678
109,459189.0,L,(N,0.11253369272237196,0.08410256410256409,0.03293872772212827,1.0105345298478343,459188.0,459087.0,459098.0,459119.0,459165.0,459230.0,459271.0,459316.0,459330.0,0.0,True,0.5625000000000001,0.3624161073825503,0.3851851851851852,0.39320417303230554,0.5327771156138259,0.6312118570183086,0.5049954586739328,0.41931216931216936,0.7734241908006815,1.0,0.24850517248477225,0.2158191749230157
214,364682.0,L,(N,0.1495956873315364,0.09333333333333334,0.043736177962794325,1.0543989254533244,364683.0,,,,364665.0,364693.0,364736.0,364770.0,364802.0,1.0,True,,0.11409395973154365,0.2814814814814815,0.2588739418186595,,0.5100261551874455,0.5386012715712989,0.5859788359788359,1.0,0.0,0.2600509712586686,0.24944617145216405
214,563633.0,L,(N,0.11118598382749326,0.07487179487179488,0.03384935605567842,0.989222478829869,563634.0,,,,563615.0,563643.0,563705.0,563718.0,563778.0,4.0,True,,0.11409395973154365,0.3777777777777778,0.3886785987299776,,0.5326939843068875,0.5367847411444142,0.5079365079365079,1.0,0.0,0.24289550548455843,0.23198447380524198
111,177760.0,L,(N,0.15363881401617246,0.11435897435897438,0.04628593729673473,1.0403120936280883,177759.0,,,,177746.0,177774.0,177813.0,177857.0,177886.0,0.0,True,,0.11409395973154365,0.2925925925925926,0.2639291207420732,,0.5832606800348736,0.4459582198001817,0.16666666666666669,0.717206132879046,0.0,0.25634309558020973,0.2182701883277479
109,217973.0,L,(N,0.1118598382749326,0.08358974358974358,0.03392740991283986,0.9919261822376008,217972.0,217888.0,217914.0,217942.0,217951.0,218011.0,218019.0,218040.0,218115.0,4.0,True,0.40625000000000006,0.3288590604026846,0.38148148148148153,0.39094474957819625,0.4815256257449344,0.5431560592850916,0.5059037238873751,0.3994708994708995,0.7853492333901193,1.0,0.24360716274231994,0.2158008870739212
109,622283.0,L,(N,0.10781671159029649,0.08153846153846153,0.036034864056198775,0.9395973154362416,622282.0,,,,622266.0,622303.0,622327.0,622348.0,622438.0,4.0,True,,0.17449664429530198,0.4111111111111112,0.4242330226174111,,0.49084568439407145,0.4713896457765668,0.7288359788359788,0.7155025553662692,0.0,0.22983338202986214,0.21376530118985235
214,374147.0,L,(N,0.12601078167115903,0.022564102564102562,0.04316378301027708,0.9438430311231394,374148.0,,,,374131.0,374160.0,,374193.0,374228.0,3.0,True,,0.12080536912751678,0.13333333333333336,0.1563581248989909,,0.5544899738448126,0.5240690281562217,0.6177248677248678,1.0,0.0,0.23095092117055788,0.4587092426708359
109,623082.0,L,(N,0.1253369272237197,0.0917948717948718,0.03606088200858591,1.0361535594483788,623080.0,,,,623060.0,623102.0,623128.0,623155.0,623246.0,4.0,True,,0.20805369127516785,0.46296296296296313,0.44131209707789504,,0.4786399302528335,0.4595821980018166,0.8095238095238095,0.696763202725724,0.0,0.25524850398329996,0.21971865562315102
109,484419.0,L,(N,0.1132075471698113,0.08102564102564101,0.03332899700793547,1.008533747090768,484418.0,484311.0,484319.0,484344.0,484394.0,484457.0,484463.0,484484.0,484550.0,4.0,True,0.6145833333333335,0.3489932885906041,0.3518518518518519,0.3624144720410526,0.5315852205005959,0.5370531822144726,0.5013623978201636,0.4550264550264551,0.7683134582623509,1.0,0.24797853499702177,0.2225975023950478
111,585394.0,L,(N,0.12870619946091644,0.09897435897435897,0.04397033953427865,0.9474389019082692,585393.0,,,,585369.0,585419.0,585433.0,585479.0,585511.0,0.0,True,,0.26174496644295303,0.30000000000000004,0.2966845139312304,,0.6896251089799478,0.5876475930971844,0.14947089947089948,0.9352640545144805,0.0,0.2318974109130689,0.21196156224969845
207,122747.0,L,(N,0.11118598382749326,0.09128205128205129,0.03606088200858591,0.9578829668281776,122745.0,,,,122731.0,122769.0,122803.0,122832.0,122851.0,0.0,True,,0.18120805369127518,0.2185185185185185,0.24576919660365007,,0.6774193548387097,0.59763851044505,0.046296296296296294,0.6371379897785349,0.0,0.23464645305265056,0.20144542549037162
109,324102.0,L,(N,0.10512129380053908,0.07487179487179488,0.03340705086509691,0.9608678806664084,324102.0,,,,324084.0,324140.0,324147.0,324169.0,324236.0,4.0,True,,0.302013422818792,0.3370370370370371,0.36120504968628714,,0.5492589363557105,0.5122615803814714,0.4867724867724868,0.7887563884156729,0.0,0.23543212931828494,0.22269353279310608
111,68811.0,L,(N,0.13072776280323448,0.09333333333333334,0.04253935215298556,0.9754433833560708,68810.0,68709.0,68726.0,68749.0,68775.0,68833.0,68860.0,68898.0,68931.0,0.0,True,0.4375,0.3154362416107383,0.3518518518518519,0.33842619537126656,0.5208581644815256,0.6582388840453357,0.5485921889191644,0.25793650793650796,0.9045996592844975,1.0,0.2392686308535338,0.22423104076201741
109,295989.0,L,(N,0.10444743935309972,0.07743589743589742,0.034057499674775595,0.9478127398311588,295988.0,295910.0,295929.0,295956.0,295968.0,296029.0,296037.0,296056.0,296125.0,4.0,True,0.3541666666666667,0.3355704697986578,0.3555555555555556,0.3791954146454572,0.47556615017878423,0.5422842197035745,0.5059037238873751,0.43518518518518523,0.7768313458262351,1.0,0.23199581093368135,0.21658182923222344
109,208364.0,L,(N,0.11522911051212936,0.0887179487179487,0.03418758943671132,1.00727690540023,208363.0,208279.0,208296.0,208332.0,208338.0,208405.0,208442.0,208492.0,208508.0,0.0,True,0.36458333333333337,0.3758389261744967,0.40370370370370373,0.405460977083559,0.4743742550655542,0.6259808195292067,0.49591280653950953,0.4563492063492064,0.7666098807495741,1.0,0.24764771449786094,0.21132659397239775
109,238480.0,L,(N,0.11590296495956871,0.08461538461538463,0.03434369715103421,1.0087886893389375,238478.0,238396.0,238416.0,238443.0,238454.0,238520.0,238562.0,238611.0,238627.0,0.0,True,0.3541666666666667,0.3691275167785235,0.41481481481481486,0.41423954356496756,0.47675804529201427,0.6416739319965127,0.5168029064486831,0.4100529100529101,0.7904599659284498,1.0,0.2480456398061887,0.21967056833800438
111,501867.0,L,(N,0.13881401617250672,0.09846153846153845,0.04009366462859372,1.0500352360817478,501866.0,501753.0,501774.0,501800.0,501851.0,501881.0,501927.0,501960.0,501989.0,0.0,True,0.7708333333333331,0.12751677852348992,0.28518518518518526,0.2728740541472026,0.40405244338498203,0.5884917175239757,0.45867393278837426,0.10978835978835978,0.7563884156729132,1.0,0.25890237958880624,0.22584707898139567
109,648559.0,L,(N,0.11455525606469,0.0641025641025641,0.03600884610381162,0.9772472957851548,648558.0,,,,648540.0,648579.0,648602.0,648624.0,648712.0,4.0,True,,0.18791946308724836,0.4111111111111112,0.4131090366387759,,0.4882301656495205,0.4732061762034514,0.7513227513227513,0.706984667802385,0.0,0.23974344897480138,0.2623899385397726
109,431516.0,L,(N,0.11455525606469,0.07743589743589742,0.032808637960192524,1.0242376856919468,431515.0,431410.0,431423.0,431442.0,431492.0,431558.0,431562.0,431584.0,431651.0,4.0,True,0.6041666666666666,0.3691275167785235,0.36296296296296293,0.3703181175072579,0.5292014302741358,0.5387968613775066,0.4968210717529519,0.47089947089947093,0.7512776831345827,1.0,0.2521120586109694,0.23175826674208683
111,321479.0,L,(N,0.13679245283018868,0.10153846153846154,0.0442825549629244,0.9836612204068024,321492.0,321387.0,321392.0,321413.0,321448.0,321502.0,321527.0,321567.0,321598.0,0.0,True,0.38541666666666674,0.28859060402684567,0.32962962962962966,0.31225880341401585,0.5041716328963051,0.7166521360069746,0.5958219800181653,0.14947089947089948,0.9642248722316865,1.0,0.24143169480630697,0.21807231157379617
111,520431.0,L,(N,0.1361185983827493,0.09692307692307692,0.04391830362950435,0.984924623115578,520430.0,520325.0,520339.0,520364.0,520420.0,520445.0,520497.0,520521.0,520546.0,0.0,True,0.7395833333333335,0.09395973154362416,0.24074074074074076,0.23847391588861355,0.40405244338498203,0.5649520488230165,0.449591280653951,0.20634920634920634,0.7529812606473594,1.0,0.24176424226865234,0.22502251915985447
111,110562.0,L,(N,0.13679245283018868,0.11435897435897438,0.04693638610641342,0.9513060303128024,110560.0,,,,110535.0,110582.0,110606.0,110652.0,110789.0,5.0,True,,0.2416107382550336,0.714814814814815,0.6348713398779732,,0.6904969485614647,0.5631244323342416,0.16005291005291006,0.9131175468483816,0.0,0.23291529992704563,0.19861443076853372
111,279648.0,L,(N,0.15161725067385443,0.11179487179487177,0.045557434629894616,1.04002624671916,279661.0,,,,279618.0,279671.0,279699.0,279740.0,279873.0,5.0,True,,0.2818791946308725,0.7185185185185187,0.6100311828344107,,0.6713164777680907,0.5576748410535877,0.22222222222222224,0.8841567291311755,0.0,0.2562678561782969,0.21983028682081268
109,221609.0,L,(N,0.11859838274932614,0.0882051282051282,0.0335111226746455,1.0367504835589942,221607.0,221517.0,221537.0,221576.0,221581.0,221642.0,221658.0,221677.0,221751.0,4.0,True,0.4166666666666667,0.3355704697986578,0.40370370370370373,0.4002264781221118,0.47318235995232416,0.5292066259808196,0.5013623978201636,0.46296296296296297,0.7478705281090291,1.0,0.25540562379697385,0.21689428529860294
214,135870.0,L,(N,0.1266846361185984,0.08717948717948718,0.043736177962794325,0.9402283411685696,135872.0,135789.0,135807.0,135827.0,135853.0,135880.0,135929.0,135951.0,135992.0,4.0,True,0.4166666666666667,0.10738255033557047,0.288888888888889,0.289535224471532,0.5101311084624554,0.5544899738448126,0.5395095367847412,0.5145502645502646,1.0,1.0,0.22999947792668324,0.23003452322244808
109,160669.0,L,(N,0.1118598382749326,0.08666666666666667,0.03270456615064395,1.0101801096319496,160669.0,,,,160647.0,160711.0,160716.0,160735.0,160811.0,4.0,True,,0.3557046979865772,0.38148148148148153,0.39094474957819625,,0.5431560592850916,0.49863760217983655,0.4563492063492064,0.7700170357751277,0.0,0.2484118835100236,0.2102442091072866
214,268357.0,L,(N,0.1347708894878706,0.09897435897435897,0.04550539872512033,0.958634274458306,268359.0,268275.0,268289.0,268312.0,268339.0,268369.0,268413.0,268443.0,268513.0,4.0,True,0.4166666666666667,0.12751677852348992,0.41851851851851857,0.3894734820075326,0.5053635280095351,0.5213600697471665,0.5322434150772026,0.5833333333333334,1.0,1.0,0.2348442090366329,0.21976214753633816
109,332588.0,L,(N,0.10983827493261455,0.07487179487179488,0.032548458436321065,1.000784929356358,332587.0,332504.0,332521.0,332558.0,332569.0,332628.0,332633.0,332655.0,332720.0,4.0,True,0.4270833333333332,0.32214765100671144,0.33333333333333337,0.3507610795275065,0.48867699642431456,0.5326939843068875,0.49591280653950953,0.5013227513227514,0.7649063032367973,1.0,0.24593892430451972,0.2299198202469896
109,510642.0,L,(N,0.10849056603773582,0.08461538461538463,0.03356315857941979,0.9779667568612292,510641.0,510524.0,510543.0,510568.0,510623.0,510680.0,510719.0,510766.0,510781.0,0.0,True,0.78125,0.3087248322147651,0.3592592592592593,0.37619600649592133,0.5506555423122765,0.6469049694856147,0.522252497729337,0.4232804232804233,0.8091993185689949,1.0,0.23993282244490943,0.20912914847266273
109,576174.0,L,(N,0.1165768194070081,0.08256410256410256,0.03319890724599974,1.0299261562378548,576172.0,576070.0,576077.0,576104.0,576152.0,576193.0,576219.0,576241.0,576323.0,4.0,True,0.6041666666666666,0.20134228187919465,0.40740740740740744,0.40662232975951945,0.5327771156138259,0.4838709677419355,0.4695731153496821,0.7896825396825397,0.6592844974446337,1.0,0.25360935352060376,0.22452086985041
109,459967.0,L,(N,0.11051212938005389,0.07794871794871795,0.033537140627032655,0.9899458623356534,459967.0,459862.0,459871.0,459895.0,459944.0,460005.0,460011.0,460034.0,460118.0,4.0,True,0.6041666666666666,0.3355704697986578,0.41851851851851857,0.4263651790635986,0.5399284862932062,0.5414123801220576,0.5013623978201636,0.4642857142857143,0.7751277683134582,1.0,0.24308591139985386,0.22465986951525124
214,630592.0,L,(N,0.11725067385444744,0.08461538461538463,0.03905294653310785,0.9506790564689064,630593.0,,,,630574.0,630635.0,630643.0,630670.0,630730.0,4.0,True,,0.3355704697986578,0.3518518518518519,0.35656783062239755,,0.5440278988666085,0.5104450499545867,0.5264550264550265,0.9301533219761499,0.0,0.23275027055098343,0.22158719013170292
109,6918.0,L,(N,0.08760107816711592,0.059487179487179485,0.024326785481982565,0.9946236559139786,6917.0,6843.0,6868.0,6888.0,6896.0,6954.0,,6971.0,7029.0,2.0,True,0.30208333333333337,0.3154362416107383,0.2666666666666667,0.32254373640142153,0.48629320619785454,0.5649520488230165,0.5240690281562217,0.3597883597883598,0.8074957410562181,1.0,0.24431718023681478,0.2276831122255495
111,554371.0,L,(N,0.14757412398921832,0.10564102564102562,0.044568752439183026,1.0332225913621262,554370.0,,,,554356.0,554386.0,554432.0,554457.0,554578.0,5.0,True,,0.12751677852348992,0.5962962962962964,0.517657483431918,,0.5623365300784656,0.45049954586739327,0.1468253968253968,0.7563884156729132,0.0,0.25447702708798514,0.22477842805291
109,132996.0,L,(N,0.10983827493261455,0.07897435897435899,0.031611812150383764,1.0151273885350318,132995.0,,,,132974.0,133038.0,133043.0,133062.0,133130.0,4.0,True,,0.3557046979865772,0.3518518518518519,0.36744349075566385,,0.5422842197035745,0.49954586739327883,0.4722222222222222,0.7734241908006815,0.0,0.24971408512262672,0.221628691784716
214,438707.0,L,(N,0.14420485175202155,0.10564102564102562,0.05016261220241965,0.9488372093023256,438708.0,,,,438691.0,438750.0,438758.0,438791.0,438819.0,1.0,True,,0.32214765100671144,0.24814814814814815,0.2368117993486955,,0.5309503051438536,0.5168029064486831,0.6111111111111112,0.9352640545144805,0.0,0.23226546741021134,0.2206288792348537
